order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total,customer_id,channel_id,store_id,order_date,billing_address_id,shipping_address_id,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount,address_id,shipping_province_id,order_item_pk,date_id
5000007315,1000005462,1,3,12000.0,0.0,36000.0,731,1,,2024-10-31,2362.0,3060,FULFILLED,ARS,61200.0,12852.0,900.0,74952.0,3060,3,7316,20241031
5000007316,1000005462,1,2,12600.0,0.0,25200.0,731,1,,2024-10-31,2362.0,3060,FULFILLED,ARS,61200.0,12852.0,900.0,74952.0,3060,3,7317,20241031
5000007317,1000005463,1,1,10800.0,540.0,10260.0,1236,1,,2025-06-19,2584.0,1802,FULFILLED,ARS,10260.0,2154.6,900.0,13314.6,1802,3,7318,20250619
5000007318,1000005464,2,1,15000.0,0.0,15000.0,104,1,,2024-02-19,1834.0,2080,FULFILLED,ARS,15000.0,3150.0,1200.0,19350.0,2080,3,7319,20240219
5000007319,1000005465,2,1,13500.0,270.0,13230.0,1164,2,1.0,2024-08-22,2123.0,1,FULFILLED,ARS,36750.0,7717.5,0.0,44467.5,1,1,7320,20240822
5000007320,1000005465,1,2,12000.0,480.0,23520.0,1164,2,1.0,2024-08-22,2123.0,1,FULFILLED,ARS,36750.0,7717.5,0.0,44467.5,1,1,7321,20240822
5000007321,1000005466,2,3,13500.0,810.0,39690.0,436,1,,2025-09-29,1116.0,2463,FULFILLED,ARS,39690.0,8334.9,0.0,48024.9,2463,1,7322,20250929
5000007322,1000005467,2,2,15000.0,1500.0,28500.0,399,1,,2025-09-20,2214.0,3961,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0,3961,1,7323,20250920
5000007323,1000005468,1,1,12000.0,0.0,12000.0,931,1,,2025-08-20,2100.0,4035,CANCELLED,ARS,47280.0,9928.8,900.0,58108.8,4035,1,7324,20250820
5000007324,1000005468,1,3,12000.0,720.0,35280.0,931,1,,2025-08-20,2100.0,4035,CANCELLED,ARS,47280.0,9928.8,900.0,58108.8,4035,1,7325,20250820
5000007325,1000005469,1,1,12000.0,240.0,11760.0,1191,1,,2024-07-30,1068.0,2761,REFUNDED,ARS,11760.0,2469.6,1200.0,15429.6,2761,3,7326,20240730
5000007326,1000005470,1,3,12000.0,3600.0,32400.0,1235,1,,2024-07-17,1177.0,1759,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0,1759,1,7327,20240717
5000007327,1000005471,2,2,13500.0,540.0,26460.0,642,1,,2025-02-20,,4041,FULFILLED,ARS,37860.0,7950.6,900.0,46710.6,4041,1,7328,20250220
5000007328,1000005471,1,1,12000.0,600.0,11400.0,642,1,,2025-02-20,,4041,FULFILLED,ARS,37860.0,7950.6,900.0,46710.6,4041,1,7329,20250220
5000007329,1000005472,1,3,12000.0,720.0,35280.0,38,1,,2025-02-17,1570.0,1025,FULFILLED,ARS,49530.0,10401.3,900.0,60831.3,1025,4,7330,20250217
5000007330,1000005472,2,1,15000.0,750.0,14250.0,38,1,,2025-02-17,1570.0,1025,FULFILLED,ARS,49530.0,10401.3,900.0,60831.3,1025,4,7331,20250217
5000007331,1000005473,1,3,12000.0,1800.0,34200.0,858,1,,2024-05-01,1087.0,3932,FULFILLED,ARS,65952.0,13849.92,0.0,79801.92,3932,1,7332,20240501
5000007332,1000005473,1,3,10800.0,648.0,31752.0,858,1,,2024-05-01,1087.0,3932,FULFILLED,ARS,65952.0,13849.92,0.0,79801.92,3932,1,7333,20240501
5000007333,1000005474,2,1,15000.0,1500.0,13500.0,766,1,,2025-05-24,4045.0,2003,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0,2003,1,7334,20250524
5000007334,1000005475,1,1,10800.0,540.0,10260.0,88,2,4.0,2024-04-10,3298.0,4,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6,4,4,7335,20240410
5000007335,1000005476,2,3,15000.0,4500.0,40500.0,358,1,,2025-05-12,3904.0,2937,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0,2937,1,7336,20250512
5000007336,1000005477,1,1,12000.0,600.0,11400.0,879,1,,2025-08-25,2730.0,1341,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0,1341,1,7337,20250825
5000007337,1000005478,2,1,15750.0,1575.0,14175.0,516,2,2.0,2025-05-25,,2,REFUNDED,ARS,14175.0,2976.75,0.0,17151.75,2,2,7338,20250525
5000007338,1000005479,2,1,15000.0,1500.0,13500.0,22,1,,2024-10-27,,3790,PAID,ARS,13500.0,2835.0,1200.0,17535.0,3790,1,7339,20241027
5000007339,1000005480,1,2,13200.0,528.0,25872.0,376,2,1.0,2024-03-09,1340.0,1,FULFILLED,ARS,25872.0,5433.12,0.0,31305.12,1,1,7340,20240309
5000007340,1000005481,2,2,16500.0,660.0,32340.0,591,2,4.0,2025-08-10,3286.0,4,FULFILLED,ARS,32340.0,6791.4,0.0,39131.4,4,4,7341,20250810
5000007341,1000005482,1,1,10800.0,0.0,10800.0,549,1,,2025-04-28,3590.0,3047,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0,3047,2,7342,20250428
5000007342,1000005483,1,3,12600.0,756.0,37044.0,783,1,,2024-04-16,3070.0,1126,PAID,ARS,73044.0,15339.24,1200.0,89583.24,1126,1,7343,20240416
5000007343,1000005483,1,3,12000.0,0.0,36000.0,783,1,,2024-04-16,3070.0,1126,PAID,ARS,73044.0,15339.24,1200.0,89583.24,1126,1,7344,20240416
5000007344,1000005484,2,1,15000.0,1500.0,13500.0,1155,1,,2024-12-09,1747.0,1449,FULFILLED,ARS,13500.0,2835.0,1500.0,17835.0,1449,3,7345,20241209
5000007345,1000005485,2,2,15000.0,0.0,30000.0,1472,1,,2025-02-06,1126.0,2742,PAID,ARS,30000.0,6300.0,900.0,37200.0,2742,3,7346,20250206
5000007346,1000005486,1,1,12000.0,240.0,11760.0,637,1,,2024-04-01,,2721,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6,2721,3,7347,20240401
5000007347,1000005487,1,2,12000.0,0.0,24000.0,372,2,2.0,2024-07-17,3420.0,2,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0,2,2,7348,20240717
5000007348,1000005488,1,3,10800.0,1620.0,30780.0,664,1,,2025-06-06,3362.0,2887,FULFILLED,ARS,63180.0,13267.8,1200.0,77647.8,2887,1,7349,20250606
5000007349,1000005488,1,3,12000.0,3600.0,32400.0,664,1,,2025-06-06,3362.0,2887,FULFILLED,ARS,63180.0,13267.8,1200.0,77647.8,2887,1,7350,20250606
5000007350,1000005489,1,1,12000.0,0.0,12000.0,164,1,,2024-08-16,1176.0,3652,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0,3652,2,7351,20240816
5000007351,1000005490,2,1,15000.0,750.0,14250.0,1062,2,1.0,2025-06-21,3079.0,1,FULFILLED,ARS,52050.0,10930.5,0.0,62980.5,1,1,7352,20250621
5000007352,1000005490,1,3,12600.0,0.0,37800.0,1062,2,1.0,2025-06-21,3079.0,1,FULFILLED,ARS,52050.0,10930.5,0.0,62980.5,1,1,7353,20250621
5000007353,1000005491,2,2,15000.0,3000.0,27000.0,990,1,,2024-06-25,3340.0,1922,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0,1922,1,7354,20240625
5000007354,1000005491,2,1,15000.0,1500.0,13500.0,990,1,,2024-06-25,3340.0,1922,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0,1922,1,7355,20240625
5000007355,1000005492,2,3,15000.0,4500.0,40500.0,708,2,2.0,2025-02-06,2841.0,2,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0,2,2,7356,20250206
5000007356,1000005493,1,3,12000.0,0.0,36000.0,1117,1,,2025-04-28,3082.0,3604,PAID,ARS,36000.0,7560.0,900.0,44460.0,3604,2,7357,20250428
5000007357,1000005494,1,2,10800.0,0.0,21600.0,1484,1,,2024-11-02,4068.0,1841,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0,1841,1,7358,20241102
5000007358,1000005495,1,3,12600.0,1890.0,35910.0,732,2,1.0,2025-05-28,,1,CANCELLED,ARS,35910.0,7541.1,0.0,43451.1,1,1,7359,20250528
5000007359,1000005496,1,3,12000.0,3600.0,32400.0,393,1,,2025-06-02,2950.0,2463,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0,2463,1,7360,20250602
5000007360,1000005497,1,1,12000.0,0.0,12000.0,1403,1,,2024-12-16,3429.0,3120,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0,3120,1,7361,20241216
5000007361,1000005498,2,1,13500.0,675.0,12825.0,826,2,4.0,2025-09-02,1549.0,4,CANCELLED,ARS,27825.0,5843.25,0.0,33668.25,4,4,7362,20250902
5000007362,1000005498,2,1,15000.0,0.0,15000.0,826,2,4.0,2025-09-02,1549.0,4,CANCELLED,ARS,27825.0,5843.25,0.0,33668.25,4,4,7363,20250902
5000007363,1000005499,2,3,16500.0,4950.0,44550.0,1034,1,,2024-01-17,3323.0,2393,CANCELLED,ARS,44550.0,9355.5,1500.0,55405.5,2393,1,7364,20240117
5000007364,1000005500,1,2,12000.0,480.0,23520.0,1132,2,1.0,2024-08-28,1278.0,1,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2,1,1,7365,20240828
5000007365,1000005501,2,1,15000.0,750.0,14250.0,985,2,1.0,2024-12-15,,1,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5,1,1,7366,20241215
5000007366,1000005502,2,1,15750.0,315.0,15435.0,665,2,1.0,2024-06-30,3539.0,1,CANCELLED,ARS,15435.0,3241.35,0.0,18676.35,1,1,7367,20240630
5000007367,1000005503,1,1,12000.0,0.0,12000.0,1123,1,,2025-09-13,3153.0,3409,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0,3409,2,7368,20250913
5000007368,1000005504,2,2,15000.0,0.0,30000.0,784,1,,2024-06-03,3117.0,4073,FULFILLED,ARS,30000.0,6300.0,1200.0,37500.0,4073,4,7369,20240603
5000007369,1000005505,2,1,15000.0,1500.0,13500.0,602,2,4.0,2025-05-16,1298.0,4,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0,4,4,7370,20250516
5000007370,1000005506,2,3,15750.0,0.0,47250.0,1059,2,4.0,2024-04-08,2919.0,4,FULFILLED,ARS,91350.0,19183.5,0.0,110533.5,4,4,7371,20240408
5000007371,1000005506,2,3,15000.0,900.0,44100.0,1059,2,4.0,2024-04-08,2919.0,4,FULFILLED,ARS,91350.0,19183.5,0.0,110533.5,4,4,7372,20240408
5000007372,1000005507,1,3,12600.0,1890.0,35910.0,1215,1,,2024-08-19,2997.0,4182,FULFILLED,ARS,35910.0,7541.1,900.0,44351.1,4182,1,7373,20240819
5000007373,1000005508,2,2,15000.0,3000.0,27000.0,429,2,2.0,2024-04-21,3649.0,2,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0,2,2,7374,20240421
5000007374,1000005509,2,3,15750.0,2362.5,44887.5,631,2,2.0,2024-12-10,,2,FULFILLED,ARS,44887.5,9426.38,0.0,54313.88,2,2,7375,20241210
5000007375,1000005510,1,2,12000.0,0.0,24000.0,372,1,,2025-06-25,1053.0,3575,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0,3575,1,7376,20250625
5000007376,1000005511,2,1,15000.0,750.0,14250.0,32,2,4.0,2025-03-20,3156.0,4,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5,4,4,7377,20250320
5000007377,1000005512,1,1,12000.0,1200.0,10800.0,277,1,,2024-08-20,2095.0,2937,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0,2937,1,7378,20240820
5000007378,1000005513,2,1,15000.0,750.0,14250.0,243,2,3.0,2025-09-24,3047.0,3,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5,3,3,7379,20250924
5000007379,1000005514,2,3,15000.0,4500.0,40500.0,693,2,2.0,2024-07-07,,2,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0,2,2,7380,20240707
5000007380,1000005515,2,1,13500.0,1350.0,12150.0,1241,2,1.0,2024-11-23,3648.0,1,FULFILLED,ARS,98775.0,20742.75,0.0,119517.75,1,1,7381,20241123
5000007381,1000005515,1,3,13200.0,0.0,39600.0,1241,2,1.0,2024-11-23,3648.0,1,FULFILLED,ARS,98775.0,20742.75,0.0,119517.75,1,1,7382,20241123
5000007382,1000005515,2,3,16500.0,2475.0,47025.0,1241,2,1.0,2024-11-23,3648.0,1,FULFILLED,ARS,98775.0,20742.75,0.0,119517.75,1,1,7383,20241123
5000007383,1000005516,2,1,15000.0,300.0,14700.0,536,1,,2025-09-30,2204.0,3837,FULFILLED,ARS,14700.0,3087.0,1500.0,19287.0,3837,1,7384,20250930
5000007384,1000005517,2,1,16500.0,825.0,15675.0,1302,1,,2024-07-22,1930.0,4112,FULFILLED,ARS,65085.0,13667.85,0.0,78752.85,4112,4,7385,20240722
5000007385,1000005517,1,1,10800.0,1080.0,9720.0,1302,1,,2024-07-22,1930.0,4112,FULFILLED,ARS,65085.0,13667.85,0.0,78752.85,4112,4,7386,20240722
5000007386,1000005517,2,3,13500.0,810.0,39690.0,1302,1,,2024-07-22,1930.0,4112,FULFILLED,ARS,65085.0,13667.85,0.0,78752.85,4112,4,7387,20240722
5000007387,1000005518,2,2,13500.0,1350.0,25650.0,1179,2,4.0,2025-06-10,3357.0,4,REFUNDED,ARS,25650.0,5386.5,0.0,31036.5,4,4,7388,20250610
5000007388,1000005519,1,2,12000.0,480.0,23520.0,444,2,2.0,2025-04-10,1634.0,2,PAID,ARS,23520.0,4939.2,0.0,28459.2,2,2,7389,20250410
5000007389,1000005520,1,3,12000.0,0.0,36000.0,993,1,,2024-04-20,3376.0,2854,FULFILLED,ARS,71280.0,14968.8,1500.0,87748.8,2854,1,7390,20240420
5000007390,1000005520,1,3,12000.0,720.0,35280.0,993,1,,2024-04-20,3376.0,2854,FULFILLED,ARS,71280.0,14968.8,1500.0,87748.8,2854,1,7391,20240420
5000007391,1000005521,2,3,13500.0,2025.0,38475.0,939,1,,2025-09-20,2270.0,2899,PAID,ARS,38475.0,8079.75,1200.0,47754.75,2899,1,7392,20250920
5000007392,1000005522,2,3,15000.0,900.0,44100.0,502,1,,2024-05-19,1807.0,1815,FULFILLED,ARS,64620.0,13570.2,1200.0,79390.2,1815,1,7393,20240519
5000007393,1000005522,1,2,10800.0,1080.0,20520.0,502,1,,2024-05-19,1807.0,1815,FULFILLED,ARS,64620.0,13570.2,1200.0,79390.2,1815,1,7394,20240519
5000007394,1000005523,2,1,13500.0,675.0,12825.0,22,1,,2024-07-29,2980.0,3296,FULFILLED,ARS,12825.0,2693.25,0.0,15518.25,3296,3,7395,20240729
5000007395,1000005524,2,1,16500.0,0.0,16500.0,856,1,,2025-08-26,2619.0,3921,FULFILLED,ARS,16500.0,3465.0,900.0,20865.0,3921,1,7396,20250826
5000007396,1000005525,1,1,12600.0,252.0,12348.0,1436,2,2.0,2025-05-14,1810.0,2,PAID,ARS,24348.0,5113.08,0.0,29461.08,2,2,7397,20250514
5000007397,1000005525,1,1,12000.0,0.0,12000.0,1436,2,2.0,2025-05-14,1810.0,2,PAID,ARS,24348.0,5113.08,0.0,29461.08,2,2,7398,20250514
5000007398,1000005526,1,1,10800.0,0.0,10800.0,1335,1,,2024-01-02,1869.0,3317,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0,3317,3,7399,20240102
5000007399,1000005527,2,3,15000.0,900.0,44100.0,856,2,1.0,2025-03-15,3986.0,1,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0,1,1,7400,20250315
5000007400,1000005528,1,1,12600.0,630.0,11970.0,325,1,,2024-01-27,2814.0,2950,FULFILLED,ARS,11970.0,2513.7,1200.0,15683.7,2950,1,7401,20240127
5000007401,1000005529,2,2,15000.0,3000.0,27000.0,229,1,,2024-07-06,1306.0,1395,CANCELLED,ARS,61020.0,12814.2,0.0,73834.2,1395,3,7402,20240706
5000007402,1000005529,1,3,12600.0,3780.0,34020.0,229,1,,2024-07-06,1306.0,1395,CANCELLED,ARS,61020.0,12814.2,0.0,73834.2,1395,3,7403,20240706
5000007403,1000005530,2,2,15000.0,1500.0,28500.0,357,2,2.0,2025-01-08,,2,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0,2,2,7404,20250108
5000007404,1000005531,1,3,12600.0,0.0,37800.0,29,2,4.0,2024-01-29,,4,PAID,ARS,37800.0,7938.0,0.0,45738.0,4,4,7405,20240129
5000007405,1000005532,2,3,15000.0,0.0,45000.0,306,2,1.0,2025-02-28,3135.0,1,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0,1,1,7406,20250228
5000007406,1000005533,2,2,15000.0,3000.0,27000.0,710,1,,2025-02-25,2225.0,3116,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0,3116,2,7407,20250225
5000007407,1000005534,1,3,12600.0,756.0,37044.0,11,2,3.0,2025-08-28,3549.0,3,FULFILLED,ARS,37044.0,7779.24,0.0,44823.24,3,3,7408,20250828
5000007408,1000005535,2,1,13500.0,675.0,12825.0,785,1,,2025-05-21,3893.0,1514,PAID,ARS,68685.0,14423.85,0.0,83108.85,1514,1,7409,20250521
5000007409,1000005535,2,3,15000.0,900.0,44100.0,785,1,,2025-05-21,3893.0,1514,PAID,ARS,68685.0,14423.85,0.0,83108.85,1514,1,7410,20250521
5000007410,1000005535,1,1,12000.0,240.0,11760.0,785,1,,2025-05-21,3893.0,1514,PAID,ARS,68685.0,14423.85,0.0,83108.85,1514,1,7411,20250521
5000007411,1000005536,2,1,15000.0,300.0,14700.0,691,1,,2025-08-19,2585.0,2436,FULFILLED,ARS,57450.0,12064.5,900.0,70414.5,2436,1,7412,20250819
5000007412,1000005536,2,3,15000.0,2250.0,42750.0,691,1,,2025-08-19,2585.0,2436,FULFILLED,ARS,57450.0,12064.5,900.0,70414.5,2436,1,7413,20250819
5000007413,1000005537,1,2,13200.0,1320.0,25080.0,640,2,1.0,2024-11-20,2542.0,1,FULFILLED,ARS,37080.0,7786.8,0.0,44866.8,1,1,7414,20241120
5000007414,1000005537,1,1,12000.0,0.0,12000.0,640,2,1.0,2024-11-20,2542.0,1,FULFILLED,ARS,37080.0,7786.8,0.0,44866.8,1,1,7415,20241120
5000007415,1000005538,2,3,15000.0,900.0,44100.0,937,1,,2024-09-20,1262.0,2741,FULFILLED,ARS,44100.0,9261.0,1500.0,54861.0,2741,1,7416,20240920
5000007416,1000005539,1,1,13200.0,660.0,12540.0,1479,2,2.0,2025-03-15,2364.0,2,CREATED,ARS,41700.0,8757.0,0.0,50457.0,2,2,7417,20250315
5000007417,1000005539,1,3,10800.0,3240.0,29160.0,1479,2,2.0,2025-03-15,2364.0,2,CREATED,ARS,41700.0,8757.0,0.0,50457.0,2,2,7418,20250315
5000007418,1000005540,2,1,15750.0,0.0,15750.0,365,1,,2024-07-02,1462.0,2471,FULFILLED,ARS,15750.0,3307.5,1200.0,20257.5,2471,2,7419,20240702
5000007419,1000005541,1,1,12600.0,0.0,12600.0,719,1,,2024-11-23,2884.0,3666,PAID,ARS,62100.0,13041.0,1500.0,76641.0,3666,1,7420,20241123
5000007420,1000005541,2,3,16500.0,0.0,49500.0,719,1,,2024-11-23,2884.0,3666,PAID,ARS,62100.0,13041.0,1500.0,76641.0,3666,1,7421,20241123
5000007421,1000005542,2,1,16500.0,825.0,15675.0,455,1,,2025-05-06,3753.0,1748,FULFILLED,ARS,46455.0,9755.55,1200.0,57410.55,1748,1,7422,20250506
5000007422,1000005542,1,3,10800.0,1620.0,30780.0,455,1,,2025-05-06,3753.0,1748,FULFILLED,ARS,46455.0,9755.55,1200.0,57410.55,1748,1,7423,20250506
5000007423,1000005543,1,2,12000.0,1200.0,22800.0,1347,2,3.0,2025-04-12,1361.0,3,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0,3,3,7424,20250412
5000007424,1000005544,1,1,10800.0,0.0,10800.0,244,1,,2025-04-24,4123.0,3470,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0,3470,3,7425,20250424
5000007425,1000005545,1,1,10800.0,216.0,10584.0,1456,2,4.0,2024-01-07,2803.0,4,CANCELLED,ARS,10584.0,2222.64,0.0,12806.64,4,4,7426,20240107
5000007426,1000005546,1,2,10800.0,2160.0,19440.0,44,1,,2024-04-30,2190.0,1660,FULFILLED,ARS,19440.0,4082.4,1500.0,25022.4,1660,2,7427,20240430
5000007427,1000005547,2,2,15750.0,630.0,30870.0,993,1,,2024-11-30,2728.0,2221,FULFILLED,ARS,30870.0,6482.7,1500.0,38852.7,2221,4,7428,20241130
5000007428,1000005548,2,2,15000.0,1500.0,28500.0,1358,2,1.0,2025-04-18,3708.0,1,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0,1,1,7429,20250418
5000007429,1000005549,2,1,13500.0,675.0,12825.0,1103,2,4.0,2024-09-01,2223.0,4,FULFILLED,ARS,12825.0,2693.25,0.0,15518.25,4,4,7430,20240901
5000007430,1000005550,2,3,15000.0,0.0,45000.0,1147,1,,2024-03-03,4017.0,4146,CANCELLED,ARS,45000.0,9450.0,900.0,55350.0,4146,1,7431,20240303
5000007431,1000005551,2,3,15000.0,4500.0,40500.0,882,1,,2025-09-13,2332.0,1020,PAID,ARS,64500.0,13545.0,1200.0,79245.0,1020,1,7432,20250913
5000007432,1000005551,1,2,12000.0,0.0,24000.0,882,1,,2025-09-13,2332.0,1020,PAID,ARS,64500.0,13545.0,1200.0,79245.0,1020,1,7433,20250913
5000007433,1000005552,2,2,15750.0,1575.0,29925.0,1324,2,4.0,2024-07-02,2152.0,4,FULFILLED,ARS,44625.0,9371.25,0.0,53996.25,4,4,7434,20240702
5000007434,1000005552,2,1,15000.0,300.0,14700.0,1324,2,4.0,2024-07-02,2152.0,4,FULFILLED,ARS,44625.0,9371.25,0.0,53996.25,4,4,7435,20240702
5000007435,1000005553,1,2,12000.0,0.0,24000.0,1102,1,,2025-08-06,2086.0,1777,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0,1777,1,7436,20250806
5000007436,1000005554,1,2,12000.0,480.0,23520.0,547,2,3.0,2025-02-24,2140.0,3,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2,3,3,7437,20250224
5000007437,1000005555,1,2,12000.0,480.0,23520.0,833,2,1.0,2024-03-14,1054.0,1,PAID,ARS,23520.0,4939.2,0.0,28459.2,1,1,7438,20240314
5000007438,1000005556,1,1,10800.0,1080.0,9720.0,1481,1,,2024-02-19,1940.0,3436,CANCELLED,ARS,9720.0,2041.2,1200.0,12961.2,3436,2,7439,20240219
5000007439,1000005557,2,2,15000.0,600.0,29400.0,51,1,,2024-04-01,3567.0,2811,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0,2811,1,7440,20240401
5000007440,1000005558,1,1,12600.0,252.0,12348.0,1234,1,,2024-07-12,3612.0,1860,PAID,ARS,12348.0,2593.08,900.0,15841.08,1860,4,7441,20240712
5000007441,1000005559,1,1,12000.0,1200.0,10800.0,378,2,4.0,2024-10-05,1036.0,4,CANCELLED,ARS,10800.0,2268.0,0.0,13068.0,4,4,7442,20241005
5000007442,1000005560,2,2,16500.0,3300.0,29700.0,1210,2,1.0,2025-01-09,2620.0,1,REFUNDED,ARS,29700.0,6237.0,0.0,35937.0,1,1,7443,20250109
5000007443,1000005561,1,1,12000.0,1200.0,10800.0,861,1,,2024-06-12,2420.0,2333,PAID,ARS,10800.0,2268.0,900.0,13968.0,2333,1,7444,20240612
5000007444,1000005562,2,1,13500.0,270.0,13230.0,861,1,,2025-05-03,1301.0,2446,FULFILLED,ARS,13230.0,2778.3,1500.0,17508.3,2446,1,7445,20250503
5000007445,1000005563,1,2,12000.0,0.0,24000.0,389,2,4.0,2025-08-26,1883.0,4,CANCELLED,ARS,24000.0,5040.0,0.0,29040.0,4,4,7446,20250826
5000007446,1000005564,1,2,12000.0,2400.0,21600.0,882,2,2.0,2024-02-18,2567.0,2,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0,2,2,7447,20240218
5000007447,1000005565,2,2,15000.0,3000.0,27000.0,576,1,,2024-06-10,1501.0,2292,REFUNDED,ARS,39348.0,8263.08,1200.0,48811.08,2292,3,7448,20240610
5000007448,1000005565,1,1,12600.0,252.0,12348.0,576,1,,2024-06-10,1501.0,2292,REFUNDED,ARS,39348.0,8263.08,1200.0,48811.08,2292,3,7449,20240610
5000007449,1000005566,1,1,12000.0,1200.0,10800.0,1333,1,,2024-05-28,2756.0,1627,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0,1627,1,7450,20240528
5000007450,1000005567,2,1,15000.0,0.0,15000.0,537,2,2.0,2025-08-06,1608.0,2,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0,2,2,7451,20250806
5000007451,1000005568,1,1,12000.0,600.0,11400.0,825,1,,2024-01-06,1425.0,2852,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0,2852,1,7452,20240106
5000007452,1000005569,1,1,12000.0,240.0,11760.0,243,2,3.0,2024-11-14,2207.0,3,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6,3,3,7453,20241114
5000007453,1000005570,2,3,15000.0,0.0,45000.0,233,2,4.0,2024-07-15,2358.0,4,FULFILLED,ARS,89100.0,18711.0,0.0,107811.0,4,4,7454,20240715
5000007454,1000005570,2,3,15000.0,900.0,44100.0,233,2,4.0,2024-07-15,2358.0,4,FULFILLED,ARS,89100.0,18711.0,0.0,107811.0,4,4,7455,20240715
5000007455,1000005571,2,3,15000.0,2250.0,42750.0,384,1,,2025-04-19,3552.0,2896,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5,2896,1,7456,20250419
5000007456,1000005572,1,3,12600.0,3780.0,34020.0,204,2,4.0,2025-09-27,2782.0,4,FULFILLED,ARS,34020.0,7144.2,0.0,41164.2,4,4,7457,20250927
5000007457,1000005573,2,3,15000.0,0.0,45000.0,1272,1,,2025-03-31,2438.0,2949,PAID,ARS,45000.0,9450.0,1200.0,55650.0,2949,1,7458,20250331
5000007458,1000005574,1,3,10800.0,0.0,32400.0,1468,2,1.0,2024-04-18,1729.0,1,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0,1,1,7459,20240418
5000007459,1000005575,1,2,12000.0,480.0,23520.0,1326,2,3.0,2024-03-12,4119.0,3,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2,3,3,7460,20240312
5000007460,1000005576,1,2,12600.0,504.0,24696.0,141,1,,2025-03-29,3113.0,2121,FULFILLED,ARS,24696.0,5186.16,0.0,29882.16,2121,3,7461,20250329
5000007461,1000005577,2,3,15750.0,2362.5,44887.5,746,1,,2024-07-31,3039.0,4109,FULFILLED,ARS,44887.5,9426.38,900.0,55213.88,4109,2,7462,20240731
5000007462,1000005578,2,3,13500.0,810.0,39690.0,1479,2,2.0,2024-07-07,1015.0,2,FULFILLED,ARS,39690.0,8334.9,0.0,48024.9,2,2,7463,20240707
5000007463,1000005579,1,3,12000.0,1800.0,34200.0,328,2,3.0,2025-08-05,1454.0,3,CANCELLED,ARS,49200.0,10332.0,0.0,59532.0,3,3,7464,20250805
5000007464,1000005579,2,1,15000.0,0.0,15000.0,328,2,3.0,2025-08-05,1454.0,3,CANCELLED,ARS,49200.0,10332.0,0.0,59532.0,3,3,7465,20250805
5000007465,1000005580,2,2,15000.0,3000.0,27000.0,276,1,,2025-04-28,,2783,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0,2783,1,7466,20250428
5000007466,1000005581,1,1,12000.0,240.0,11760.0,974,2,4.0,2024-12-22,,4,FULFILLED,ARS,51450.0,10804.5,0.0,62254.5,4,4,7467,20241222
5000007467,1000005581,2,3,13500.0,810.0,39690.0,974,2,4.0,2024-12-22,,4,FULFILLED,ARS,51450.0,10804.5,0.0,62254.5,4,4,7468,20241222
